TeamId,TeamName,SubmissionDate,Score
7639227,Syavia,11/8/2021 8:10,0.77511
7639279,Dylaan Cornish,11/12/2021 18:26,0.77511
7085077,Nguyen #3,10/31/2021 3:00,0.77511
7639366,Kartik V #2,10/31/2021 3:03,0.77511
5031739,Kamimura Shoji,10/31/2021 4:14,0.77511
4869100,940,10/31/2021 5:22,0.77511
7639665,Emil Kuban,11/10/2021 10:25,0.77511
7639722,Alif Adha,10/31/2021 6:04,0.77511
6555893,Woojin Sa,10/31/2021 6:25,0.77511
7640064,Yitong Li+1s,10/31/2021 8:04,0.77511
7052553,Kenta Takagi,10/31/2021 8:05,0.77511
6878348,Kianoush Amirpour,10/31/2021 8:32,0.77511
7640140,Rawat Padungkiettiwong,10/31/2021 8:41,0.77511
7640329,Johan Victor,10/31/2021 13:36,0.77511
7640363,Aadhil Rushdy,10/31/2021 10:10,0.77511
7640459,AstroPablox,10/31/2021 10:41,0.77511
7636758,Hellanew,10/31/2021 14:49,0.77511
7640531,hugo Navarro,10/31/2021 11:06,0.77511
6197376,kaminb,10/31/2021 12:10,0.77511
7640743,mverzeletti,10/31/2021 12:24,0.77511
7628856,James Rennie,10/31/2021 12:47,0.77511
6319053,Ana B. F. Lima,11/2/2021 18:04,0.77511
7640895,Aayushi kharat,10/31/2021 13:13,0.77511
7640937,Dan Popovici,10/31/2021 13:22,0.77511
7640980,Hiber Wang,10/31/2021 13:31,0.77511
2357220,Vikas M,10/31/2021 13:36,0.77511
7641002,Chung-Yong-Xiang,10/31/2021 13:40,0.77511
7641152,baked patato,10/31/2021 14:15,0.77511
7641170,BillyJess,11/2/2021 13:33,0.77511
526189,RajR,11/14/2021 2:41,0.77511
7641256,Lalbahadur Gupta,10/31/2021 14:45,0.77511
7641293,ridwan1991,10/31/2021 14:54,0.77511
812903,dpai,10/31/2021 15:41,0.77511
7641441,ashvanth11,10/31/2021 15:41,0.77511
7641518,Aravind Thonupunuri,10/31/2021 16:02,0.77511
7641587,Telma Pinto,11/6/2021 13:54,0.77511
7641592,MounaSb,10/31/2021 16:28,0.77511
7641738,Yulia Neitzel,10/31/2021 17:22,0.77511
7641766,Sriram9746,10/31/2021 17:30,0.77511
7641938,onedot618em,10/31/2021 18:26,0.77511
7642034,Ties Ramcke,11/10/2021 18:37,0.77511
7642038,Lynn Takahashi,10/31/2021 18:57,0.77511
7640624,Thomas Delard,10/31/2021 19:18,0.77511
1396608,Phillip Crawford,10/31/2021 19:59,0.77511
7642336,masalix,10/31/2021 21:02,0.77511
7642456,Dimitris Gerakinis,10/31/2021 22:08,0.77511
7642492,iamStephenE,10/31/2021 22:30,0.77511
7642558,Sayantani Saha,10/31/2021 23:08,0.77511
7642719,naveen balla,11/1/2021 0:19,0.77511
7642831,Han Ha ,11/1/2021 0:54,0.77511
7626936,Kenichi ITOH,11/1/2021 1:47,0.77511
7643337,zhongtk,11/1/2021 3:28,0.77511
7643608,Balamurali Vanam,11/1/2021 4:54,0.77511
6046536,neoharu,11/5/2021 1:32,0.77511
7643663,Sindhu #3,11/2/2021 5:24,0.77511
7643974,zoushun1997,11/1/2021 6:18,0.77511
7643978,Pan Swee Qi,11/1/2021 6:19,0.77511
7644072,lhyeoho,11/1/2021 6:36,0.77511
7644128,Liupengli,11/1/2021 6:48,0.77511
7644195,thomasleelyc,11/1/2021 7:03,0.77511
6956432,pastrami,11/1/2021 7:17,0.77511
7644162,liubei_666,11/3/2021 8:10,0.77511
7644469,Ayob Yantzen,11/1/2021 7:52,0.77511
7644543,Admin Shivam,11/1/2021 8:11,0.77511
7644562,Ferry Pangaribuan,11/1/2021 8:15,0.77511
7644567,rhdfyd213,11/1/2021 13:30,0.77511
7644609,Akshat Chheda,11/1/2021 8:27,0.77511
7644634,yy00ng,11/1/2021 8:33,0.77511
7624306,mathu filip,11/1/2021 8:54,0.77511
7644804,sehwajeong,11/1/2021 9:11,0.77511
7576492,zhanziqi,11/3/2021 2:38,0.77511
7645052,Peter Samaha,11/1/2021 10:19,0.77511
7645070,CHIBUEZE AZUBUIKE ALEXANDER,11/1/2021 10:25,0.77511
7645158,Sumeet Gedam,11/1/2021 10:52,0.77511
7645205,jekana,11/1/2021 11:05,0.77511
2616928,RonitS,11/1/2021 11:17,0.77511
7645253,Baihao1999,11/1/2021 11:17,0.77511
7645317,Christopher Abbey,11/1/2021 11:28,0.77511
1005699,DanielShin,11/1/2021 11:59,0.77511
7645471,Piotr Kulak,11/1/2021 12:02,0.77511
7645511,santamary,11/1/2021 12:13,0.77511
7645687,Nil444,11/1/2021 12:50,0.77511
4585921,hyungshin,11/1/2021 12:56,0.77511
7645759,yunpoyue,11/1/2021 13:10,0.77511
7645842,Mayank Mehta #2,11/1/2021 13:26,0.77511
6590900,Suyash Gupta #2,11/1/2021 13:29,0.77511
7645995,Kateryna Tymoshenko,11/4/2021 9:26,0.77511
7646117,Ishan Prakash Das,11/1/2021 14:22,0.77511
7646322,Neel Badadare,11/1/2021 15:19,0.77511
7646384,Ashritha Annadata,11/1/2021 15:17,0.77511
7646468,JacobDix,11/1/2021 15:35,0.77511
7161122,Aathik T R,11/1/2021 17:03,0.77511
7646871,TheLaptopAddict,11/1/2021 17:17,0.77511
7646933,Sedat Erkal,11/1/2021 17:27,0.77511
7646936,Victor Ligorii,11/1/2021 17:27,0.77511
7646961,Pablo Ariño,11/1/2021 17:32,0.77511
6647391,Oksana Bolibok,11/1/2021 17:49,0.77511
7647105,Daniel Bohuněk,11/1/2021 18:15,0.77511
7647339,Mustapha KERROU,11/1/2021 19:10,0.77511
7647354,[Deleted] 6d04b3e1-d28b-49b3-9560-2ad406668143,11/1/2021 19:14,0.77511
7647396,Martí Mas,11/1/2021 19:37,0.77511
7647454,Wahib Farhat,11/1/2021 19:47,0.77511
7647412,Awesome Guss,11/1/2021 19:50,0.77511
7647490,Doaa02,11/1/2021 20:01,0.77511
7647561,Andres Eduardo Correa Montoya,11/1/2021 20:28,0.77511
7647571,Pol Victoria,11/1/2021 20:30,0.77511
7647602,Suguru Chhaya,11/1/2021 20:42,0.77511
7647665,Khaled Ali Thabet,11/1/2021 21:05,0.77511
7647673,Alex Aspiotis,11/1/2021 21:07,0.77511
7647722,Ankita Sarkar Das,11/1/2021 21:31,0.77511
7647742,blyadwa,11/1/2021 21:39,0.77511
6534420,martin_YVR,11/5/2021 1:22,0.77511
7119729,Erick Thompson,11/1/2021 22:16,0.77511
7642408,Ted Koo,11/2/2021 0:51,0.77511
7648314,Pablo #10,11/2/2021 1:35,0.77511
7648403,Yangwei_hust,11/2/2021 2:03,0.77511
7648499,Sourabh Sharma #4,11/2/2021 2:33,0.77511
7648534,Kalani Akita,11/2/2021 2:44,0.77511
7648579,Wong Wen Hao,11/2/2021 2:56,0.77511
7648586,Azen Lin,11/2/2021 3:00,0.77511
7648707,Jedi_Kalvin,11/2/2021 3:20,0.77511
7648718,Collins Goro,11/2/2021 3:26,0.77511
7648723,Alya Lux,11/2/2021 3:27,0.77511
6539012,Dayne Bloxham,11/2/2021 3:36,0.77511
7649136,rainerchengkaggle,11/2/2021 5:36,0.77511
7649227,cmimarin,11/2/2021 6:02,0.77511
7649303,Vaibhav Bansal #3,11/2/2021 6:20,0.77511
7649289,AbhipsaBasu94,11/10/2021 14:24,0.77511
3339436,Hope Aps,11/2/2021 6:57,0.77511
7649719,Prabesh Bimali,11/2/2021 7:39,0.77511
7649728,Shaswat Ghimire,11/2/2021 7:42,0.77511
7650022,Simon Willyanto Laufried,11/2/2021 8:48,0.77511
7649946,yanhanjin,11/3/2021 12:14,0.77511
7650075,peew15,11/2/2021 9:00,0.77511
7650084,Kasra Pirahesh,11/2/2021 9:01,0.77511
7650137,Akash Nayak #2,11/2/2021 9:14,0.77511
7590739,Do Bao Tu (K13_HN),11/2/2021 9:25,0.77511
7650355,Stoyan Kostadinov,11/2/2021 11:52,0.77511
7650390,Mvelo Dhlamini,11/2/2021 10:11,0.77511
7650435,Jove Winston,11/2/2021 10:22,0.77511
6072161,Svetislav Simić,11/2/2021 11:06,0.77511
7650731,Abdelrahman Soltan,11/2/2021 11:30,0.77511
6981488,Aravind Matam,11/2/2021 12:23,0.77511
7651082,Tomas Mansilla,11/2/2021 12:47,0.77511
7651175,Taulik Paul,11/2/2021 13:06,0.77511
7651265,Chenglalala,11/2/2021 13:27,0.77511
7651338,ju.strd,11/2/2021 13:41,0.77511
7651464,Alexandr Ivanov #2,11/2/2021 14:10,0.77511
7651575,Shen Hui Zhu,11/2/2021 19:36,0.77511
7651601,Emily Thresher,11/2/2021 14:34,0.77511
7651748,Dorsa Moadeli,11/2/2021 15:05,0.77511
7651773,Andrea Cusi,11/2/2021 15:11,0.77511
7651841,Jacob Huang #2,11/2/2021 15:29,0.77511
7651857,RoastedOrGrilledChicken,11/2/2021 15:33,0.77511
7652030,Mizu13,11/2/2021 16:06,0.77511
6063152,Yuan Yuan,11/2/2021 16:17,0.77511
7652221,Nemanja #2,11/2/2021 16:39,0.77511
7652293,Daniil Belyaev,11/2/2021 16:56,0.77511
7652381,darel philip,11/2/2021 17:12,0.77511
7652393,Liza #4,11/2/2021 17:14,0.77511
7652492,Vishal Harry,11/2/2021 17:34,0.77511
7652543,Steven Haynes,11/2/2021 17:44,0.77511
7652583,Andrea Vázquez Varela,11/2/2021 17:52,0.77511
7652629,17011778_이민규,11/5/2021 15:24,0.77511
7652713,Ethan Gordon,11/2/2021 18:21,0.77511
7652861,Lynn401,11/2/2021 18:48,0.77511
7009404,Nicea Marvin,11/2/2021 18:49,0.77511
7652865,Shady_Lady,11/2/2021 18:53,0.77511
7652888,BugBizs,11/2/2021 19:38,0.77511
7652983,Bhargav Sagiraju,11/7/2021 17:00,0.77511
7652999,AJ0002,11/2/2021 19:16,0.77511
7653192,Oluyimika Sosanya,11/2/2021 20:09,0.77511
7653200,moisessoto25,11/2/2021 20:10,0.77511
7653644,Emerald G. Obie,11/2/2021 20:34,0.77511
7653818,Eva Bronskaya,11/2/2021 20:42,0.77511
3659356,Neeyati Ajmera,11/2/2021 21:03,0.77511
7654348,Maxi100a,11/2/2021 21:32,0.77511
7654550,Markus Scholz,11/2/2021 21:58,0.77511
7654823,Bruce Campos,11/2/2021 22:38,0.77511
7655034,woo #2,11/2/2021 23:13,0.77511
5704506,Hong Tan,11/3/2021 0:55,0.77511
7655856,Okkie Putriani,11/3/2021 1:41,0.77511
7655861,Yulinahuangg,11/3/2021 1:42,0.77511
7655862,Okti Setyaningsih,11/3/2021 1:42,0.77511
7655864,Fransisca Nadita,11/3/2021 1:44,0.77511
7655872,Chyntia Limas,11/3/2021 1:44,0.77511
7655877,Monica Cindy,11/3/2021 1:44,0.77511
7655878,Jessicasry antarani,11/3/2021 1:44,0.77511
7655881,Fauzan Indrayoga,11/3/2021 1:44,0.77511
7655880,Jeane Lidya,11/3/2021 1:44,0.77511
7655887,Darryl Delvario,11/3/2021 1:45,0.77511
7655990,Felix Ramli,11/3/2021 1:58,0.77511
7655991,Christina Heni Larita,11/3/2021 2:21,0.77511
6492711,Jason Jun,11/3/2021 2:23,0.77511
7656171,Dimas Cahya Wicaksana,11/3/2021 2:29,0.77511
7656261,yuan0xuan,11/3/2021 2:41,0.77511
7656279,mario ekayudha,11/3/2021 2:42,0.77511
7656431,Monika Rdeliaa,11/3/2021 3:04,0.77511
7656597,shashwatsharv,11/3/2021 3:30,0.77511
7656850,Kirito Maner,11/3/2021 4:18,0.77511
7657108,Nicole Xin,11/3/2021 5:03,0.77511
7657112,pitman #2,11/3/2021 5:03,0.77511
7657333,Fukucchi,11/3/2021 5:38,0.77511
7657402,Simon Hong #2,11/3/2021 5:46,0.77511
7657646,Distria jatiningsih,11/3/2021 6:24,0.77511
7657651,M.V.Ramprakash,11/3/2021 6:25,0.77511
7657761,Adithya Prathipna,11/3/2021 6:42,0.77511
7657773,Rosifa Rambu Putri Br Hutagalung,11/3/2021 6:43,0.77511
7657975,myleediana,11/3/2021 13:18,0.77511
7658326,Rinjani Isprilla,11/3/2021 7:53,0.77511
7658349,BigNerd24,11/3/2021 7:56,0.77511
7658376,HRITIK MAJGAONKAR,11/3/2021 7:59,0.77511
3533578,shikitora,11/3/2021 8:55,0.77511
7658707,Neel Bhadkamkar,11/3/2021 8:44,0.77511
7658736,undomiel_evenstar,11/3/2021 8:49,0.77511
7658841,BarbosaFelipeB,11/11/2021 8:05,0.77511
5770591,bxtbold,11/3/2021 9:25,0.77511
7659626,Ivan Novakovic,11/3/2021 10:56,0.77511
7659710,EMERENTIA EDWINA,11/3/2021 11:06,0.77511
7659764,Krishna Hall,11/3/2021 11:13,0.77511
7659809,Chiragchopra1997,11/3/2021 11:19,0.77511
7659870,Qing Cai #2,11/3/2021 11:29,0.77511
7087057,JTN123,11/3/2021 12:07,0.77511
7660106,whitegarlic,11/3/2021 12:30,0.77511
7660350,Zhirui Lian,11/3/2021 12:40,0.77511
7660435,luzhanna,11/3/2021 12:49,0.77511
7660543,Ili Najihah Mamat Khalid,11/3/2021 14:42,0.77511
7660798,Alessandro Contu #2,11/3/2021 13:36,0.77511
7660986,Nickkoro21,11/3/2021 13:58,0.77511
7661080,Bruno Candido,11/3/2021 14:12,0.77511
7661134,Nathanael Chiang,11/3/2021 14:19,0.77511
7661174,rishabh thakkar,11/17/2021 7:54,0.77511
7661469,Josh Grou,11/3/2021 15:04,0.77511
7661499,Indranil Chakraborty #2,11/3/2021 15:30,0.77511
572476,taoyong,11/3/2021 15:21,0.77511
7661579,Ike Simmons,11/3/2021 15:22,0.77511
7661592,Wyatt Snyder,11/3/2021 15:24,0.77511
7661617,Mareks Lipnickis,11/3/2021 15:28,0.77511
7661647,Danny Mirkowitz,11/3/2021 15:33,0.77511
7661672,Dai_JP,11/18/2021 15:39,0.77511
4556835,THEA GUTMACHER,11/3/2021 16:10,0.77511
7661884,Loic MARTIN #2,11/3/2021 16:14,0.77511
7662016,Aditya Mohanty 2021,11/3/2021 16:39,0.77511
7662278,Bartek Goldman,11/3/2021 17:27,0.77511
7662318,Maganti Narendra,11/3/2021 17:35,0.77511
7662512,kagglebort,11/3/2021 18:14,0.77511
7662591,Ralf Braun,11/3/2021 18:36,0.77511
7662694,CC Tan,11/3/2021 18:59,0.77511
7662695,Liooon,11/3/2021 19:00,0.77511
7662729,Reagan Ries,11/3/2021 19:10,0.77511
7662777,Piotr Halama #2,11/3/2021 19:21,0.77511
7662977,Joanna Koszyk,11/3/2021 20:11,0.77511
7663028,Shahzeb #2,11/3/2021 20:25,0.77511
7461908,Pedro Augusto Borges dos Santos,11/3/2021 20:41,0.77511
7663202,Tadonkemwa Anicet,11/3/2021 21:11,0.77511
7663574,Ibukun Ekunwe,11/3/2021 23:02,0.77511
7663673,Preet Mangat,11/3/2021 23:32,0.77511
7548316,mosugi,11/4/2021 0:13,0.77511
7663906,Thomas-David Griedel,11/4/2021 0:43,0.77511
7664007,Xiaoming Lai,11/4/2021 1:09,0.77511
7664087,Harrison Hott,11/4/2021 1:23,0.77511
7664108,saraFotouhi,11/9/2021 3:10,0.77511
6632512,Felipe Victor Matias,11/15/2021 23:26,0.77511
7664259,Eleanor Brock,11/4/2021 2:11,0.77511
7664462,Kyusuh Park,11/4/2021 3:01,0.77511
7664481,Khoroshilov Evgeny,11/4/2021 3:07,0.77511
6003814,ericcornetto,11/4/2021 3:19,0.77511
7664567,Rifqi Haikal,11/4/2021 3:26,0.77511
7664760,Derma Jaya Putra Waruwu,11/4/2021 4:24,0.77511
7664769,Nugroho Teguh Junaedi,11/4/2021 4:26,0.77511
7664811,winahyu J,11/4/2021 4:40,0.77511
7664991,Zicong Liu,11/4/2021 5:28,0.77511
4275725,inyong,11/4/2021 5:34,0.77511
7665119,Saurav Sinha #2,11/4/2021 5:59,0.77511
7665131,Justin Ang,11/4/2021 6:01,0.77511
5835067,Boris_B123,11/4/2021 6:20,0.77511
7665395,Sriya So,11/4/2021 7:00,0.77511
7665422,Charles Govea,11/4/2021 7:08,0.77511
7665503,tanaka987,11/4/2021 7:23,0.77511
7665702,pioula111,11/4/2021 8:08,0.77511
7666441,baptiste lafay,11/4/2021 10:47,0.77511
7666453,roehd25,11/4/2021 10:49,0.77511
7666571,AbdelilahElkrymy,11/4/2021 11:17,0.77511
7666800,Josh Montague,11/4/2021 12:05,0.77511
7666972,hanwnag,11/4/2021 12:44,0.77511
7667012,Thien-My Ngo,11/4/2021 12:53,0.77511
7667135,Tristan05,11/16/2021 10:43,0.77511
7667218,Benji Fricker,11/4/2021 13:33,0.77511
7667241,Lunrry,11/4/2021 13:56,0.77511
7667265,descloizite,11/4/2021 13:40,0.77511
7667283,dario verschueren,11/4/2021 13:44,0.77511
7667286,Yaroslav Boreyko,11/4/2021 13:44,0.77511
7667315,YHJeong,11/4/2021 13:49,0.77511
6868094,[Deleted] 8617e416-afa8-4761-a9cd-159ba85bc68e,11/4/2021 14:04,0.77511
7667464,Venkatesh P,11/4/2021 14:21,0.77511
7667590,Daniel Copeman,11/4/2021 14:51,0.77511
7118934,JasperLeo,11/4/2021 14:57,0.77511
7667743,Daniel Pabu,11/4/2021 15:17,0.77511
6407590,Emma Sudo,11/4/2021 15:26,0.77511
7667987,Ioana Gabor,11/4/2021 16:04,0.77511
7668010,Rushi A.,11/4/2021 16:08,0.77511
7664616,Eduin Liendo,11/4/2021 16:26,0.77511
7328152,Anton Melder,11/4/2021 16:33,0.77511
7668253,Ewan Wallace,11/4/2021 17:12,0.77511
7668464,simp lished,11/4/2021 17:59,0.77511
7668508,Seth Braun,11/4/2021 18:15,0.77511
7668544,sw1zzl,11/4/2021 18:26,0.77511
6371516,XACUAB,11/4/2021 18:27,0.77511
7668580,Omen_Chop,11/4/2021 18:36,0.77511
7630300,Julia Fellus,11/4/2021 18:42,0.77511
7668671,Darion Guan,11/4/2021 19:03,0.77511
7388312,Jacky yYeung,11/9/2021 19:48,0.77511
7668824,Oscar Fernandez Cantero,11/5/2021 10:24,0.77511
7668907,Hrvoje Brešić,11/4/2021 20:19,0.77511
3865933,helmine s,11/17/2021 6:25,0.77511
6303379,yaanoo__,11/5/2021 11:16,0.77511
7669105,James B #3,11/4/2021 21:28,0.77511
7669204,Huy Do Duc,11/4/2021 22:02,0.77511
7669249,Zhenxiang Peng,11/6/2021 6:22,0.77511
7669398,Seth Howes,11/4/2021 23:17,0.77511
7669432,cynthia7721,11/4/2021 23:31,0.77511
7669521,MatthewCalPoly,11/5/2021 0:15,0.77511
7669731,Marcos Luiz,11/5/2021 1:31,0.77511
7669992,JonasSandoval,11/6/2021 2:47,0.77511
7670025,Amit.KUJ,11/14/2021 11:51,0.77511
7668022,dark_string,11/5/2021 5:15,0.77511
7670131,Rithvik Sukumar,11/5/2021 3:03,0.77511
7670148,Daniel Dinh,11/6/2021 5:39,0.77511
7670173,ssamuraj2,11/5/2021 3:13,0.77511
7670262,David Liedl,11/5/2021 3:39,0.77511
7252717,sun-ung Jang,11/5/2021 4:03,0.77511
7670335,Michal03,11/5/2021 4:03,0.77511
7670420,Kyle Orcutt,11/5/2021 4:41,0.77511
7670394,purplepatch_everyday,11/5/2021 4:33,0.77511
7670913,Joy Wang,11/5/2021 6:13,0.77511
7671033,HaechanGill,11/5/2021 6:33,0.77511
7671054,YueBingg,11/5/2021 6:38,0.77511
7670897,ANA IVONNE PEREZ MORA,11/5/2021 7:13,0.77511
7671226,Rangaraj B,11/5/2021 7:15,0.77511
7671366,pkrobo,11/5/2021 10:22,0.77511
7671412,Anubhav Gaur77,11/5/2021 7:57,0.77511
7671444,Chitraditya Negi,11/5/2021 8:04,0.77511
7671517,Aadhitya #2,11/5/2021 8:25,0.77511
7671605,Erekle Mamulashvili,11/5/2021 8:40,0.77511
7671666,wasabi11,11/5/2021 8:54,0.77511
7671987,adsers,11/5/2021 10:06,0.77511
7671991,gjkfDC,11/5/2021 10:08,0.77511
7670868,Adlet Shabay,11/5/2021 11:25,0.77511
7669079,Mateusz Dziuba,11/5/2021 11:25,0.77511
7672278,Rakesh Kumar Mistri,11/5/2021 11:25,0.77511
7672392,Paul Jacot-Guillarmod,11/5/2021 12:02,0.77511
3679025,Ajaz Hameed,11/5/2021 12:31,0.77511
7672504,Bohao He,11/5/2021 12:25,0.77511
7672606,Yongki Cho,11/5/2021 12:46,0.77511
7672860,Saurabh Nair #2,11/5/2021 13:34,0.77511
7673041,tttan71,11/8/2021 10:23,0.77511
7673099,shamoji8,11/5/2021 14:26,0.77511
7673103,Atilla Eynullayev,11/5/2021 14:27,0.77511
7673129,Raphael Melancon,11/5/2021 14:32,0.77511
7673175,Kevin Chan #2,11/5/2021 14:42,0.77511
7673263,Marouan,11/5/2021 14:59,0.77511
7673295,Steve Miller,11/5/2021 15:07,0.77511
6899711,Daniel Sklyarov,11/5/2021 15:22,0.77511
7673416,Yulia Egorova,11/17/2021 20:51,0.77511
7673659,Zaakfung,11/5/2021 16:20,0.77511
7673718,Abigail Cobb,11/5/2021 16:33,0.77511
7673755,Raj K #2,11/5/2021 16:41,0.77511
7673527,Yoshihiro Matsuzaki,11/5/2021 16:42,0.77511
7673773,Ethan Melero,11/5/2021 16:44,0.77511
7673806,Babak Shajari,11/6/2021 6:33,0.77511
2361752,James S. Rov.,11/5/2021 17:01,0.77511
3651497,nbaitx,11/5/2021 17:56,0.77511
7674098,JasmitMahajan,11/5/2021 18:51,0.77511
7674221,Javier Porcel Marí,11/5/2021 18:50,0.77511
7674321,CarlosEstradaB,11/5/2021 19:15,0.77511
7674344,Lenience Moyo,11/5/2021 19:22,0.77511
5408403,adriantruiz,11/5/2021 20:02,0.77511
7674499,Leonid Ganzha,11/5/2021 20:12,0.77511
2045439,Oleksandr Zenaiev,11/5/2021 20:17,0.77511
7674708,viktorgy,11/5/2021 21:21,0.77511
5794401,Reena Dsouza,11/5/2021 21:23,0.77511
7674741,Baljit Singh #3,11/5/2021 21:32,0.77511
7674753,Abigail Choi,11/5/2021 21:35,0.77511
7674761,Santos Valourion,11/5/2021 21:39,0.77511
7674759,Joe Egely,11/5/2021 22:22,0.77511
7674788,Tristan Bishop,11/5/2021 21:51,0.77511
7674807,Ngọc Gia Bảo Mai,11/7/2021 16:34,0.77511
7674810,[Deleted] 6f6238e0-b0f9-4635-b849-71bfe9ee902b,11/5/2021 21:58,0.77511
7674813,Saunter123,11/5/2021 21:58,0.77511
7674858,Eliab Amare,11/5/2021 22:14,0.77511
7675008,Daeyoung Hwang,11/5/2021 23:17,0.77511
4279586,Sebastian Ulloa,11/5/2021 23:29,0.77511
7675040,MartenRo,11/5/2021 23:31,0.77511
7030486,eugenie n,11/6/2021 0:10,0.77511
7675166,MANUEL RAMOS RIVERA,11/6/2021 0:28,0.77511
7675088,Raquel Guerrero,11/6/2021 2:43,0.77511
7675606,Moon-been Jang,11/6/2021 3:34,0.77511
7675630,Mao Chengdoi,11/6/2021 3:41,0.77511
7675665,kikobull,11/6/2021 3:56,0.77511
7675702,genjiZzz,11/6/2021 4:11,0.77511
7675799,Kishor Kumar Nanda,11/6/2021 4:38,0.77511
7646481,sushixx,11/6/2021 4:57,0.77511
7675885,Percival Flavours,11/6/2021 5:08,0.77511
7675951,Chinthan Surana,11/6/2021 5:31,0.77511
7675984,Mohd Kasib Siddiqui,11/6/2021 5:44,0.77511
7676122,Supriya K,11/6/2021 6:25,0.77511
7676292,Bell #3,11/6/2021 7:15,0.77511
7676330,Noor Sayyed,11/6/2021 8:30,0.77511
7676474,John Wallace,11/6/2021 8:15,0.77511
7674204,Ilia Mironov,11/6/2021 9:40,0.77511
7676637,Mehdi Meliani,11/6/2021 8:49,0.77511
7676644,Margebxy,11/6/2021 8:51,0.77511
1472440,Emperor_BigA,11/6/2021 8:55,0.77511
4194321,tanaka #2,11/6/2021 8:57,0.77511
7676664,Nirmal Prabhu,11/6/2021 8:59,0.77511
6592183,Nick Kho,11/6/2021 9:12,0.77511
7676742,nickpaschalis,11/6/2021 9:20,0.77511
7676803,Artur Turbov,11/6/2021 11:17,0.77511
7676984,Guilherme Marques,11/6/2021 10:41,0.77511
7677038,Nikita Tsyganyuk,11/6/2021 14:55,0.77511
7677145,Juan Pedro Polvorinos Barrio,11/6/2021 11:41,0.77511
7677132,MartaJimAlv,11/6/2021 11:40,0.77511
7677374,pratik deshpande,11/6/2021 12:32,0.77511
7677475,ImNaho,11/6/2021 13:03,0.77511
6698794,Dhanashree Patil,11/6/2021 13:16,0.77511
1583939,Duncan Barnard,11/6/2021 13:18,0.77511
7677884,Egor_Tupikin,11/6/2021 14:32,0.77511
7677965,Brad Wang,11/6/2021 17:38,0.77511
7678054,Vadim Semenov,11/6/2021 15:14,0.77511
7678107,Avinash Kumar Dubey,11/6/2021 15:31,0.77511
7678114,Everest4Ever,11/6/2021 15:32,0.77511
7678411,Joeypedz12,11/6/2021 16:45,0.77511
6803645,RokasCesnulevicius,11/6/2021 17:27,0.77511
7678597,Serge Ouellette,11/6/2021 17:38,0.77511
7678838,Jesus Omar Nuño Torres,11/6/2021 18:57,0.77511
7678842,Cecilia Castañeda Díaz Vela,11/6/2021 18:58,0.77511
7678833,Gabriel Elias,11/6/2021 18:58,0.77511
7678855,Alberto Murillo Guerra,11/6/2021 18:59,0.77511
7678849,Ignacio González #2,11/6/2021 18:59,0.77511
7678857,GohilMayur,11/6/2021 18:59,0.77511
7678864,Andrea Sarahy Ayala Zepeda,11/6/2021 19:00,0.77511
7678851,PacoHeZe,11/6/2021 19:01,0.77511
7678868,Eloísa Caballero Díaz,11/6/2021 19:03,0.77511
7678892,Ghazale Noroozi,11/9/2021 0:40,0.77511
7678925,iyye,11/6/2021 19:17,0.77511
7678957,Sam Hezel,11/6/2021 19:24,0.77511
7679210,Diego Paz,11/6/2021 20:51,0.77511
7679212,Juan Altamirano,11/6/2021 20:53,0.77511
7679282,Giovanni Munoz Torres,11/6/2021 21:18,0.77511
7679378,Tigran Melikyan,11/12/2021 23:16,0.77511
7679394,b3nka95,11/6/2021 22:03,0.77511
7679498,kalekdev,11/6/2021 22:55,0.77511
7679681,Victor Lee #5,11/7/2021 0:37,0.77511
7679688,Dsew77,11/7/2021 2:41,0.77511
7679758,Bento Luiz Vervloet,11/7/2021 1:17,0.77511
7679759,Maeve Zahwa Adriana Crown Zaki,11/7/2021 1:18,0.77511
7679764,EvyZhang,11/7/2021 18:56,0.77511
7679906,Paul-Anton Gerlitz,11/12/2021 18:40,0.77511
553303,notrogue,11/7/2021 4:12,0.77511
7680193,renyeeran,11/7/2021 4:24,0.77511
1732727,Sangmin Je,11/7/2021 4:44,0.77511
5146127,PortalCSM,11/7/2021 5:07,0.77511
7680419,Imarya,11/7/2021 5:57,0.77511
7680478,Rasika N,11/7/2021 6:16,0.77511
6921672,Debeshee Das,11/7/2021 6:34,0.77511
7680551,Aashish Rana,11/7/2021 6:37,0.77511
7680613,July Kaizen,11/10/2021 4:48,0.77511
7412182,Ishikawa Naomoto,11/7/2021 9:00,0.77511
7680923,tor1atama,11/7/2021 8:34,0.77511
7680868,hllu1109,11/7/2021 8:41,0.77511
7680966,Dario Laudati,11/7/2021 8:48,0.77511
7681015,Evgenii Artiukhov,11/7/2021 9:03,0.77511
7041525,Navneet Negi,11/7/2021 9:48,0.77511
7681472,Lovedeep Singh #4,11/7/2021 11:09,0.77511
7681704,Saurabh #17,11/7/2021 12:10,0.77511
7681917,某工商Uzi,11/7/2021 13:04,0.77511
7682014,Patryk Zapała,11/7/2021 13:21,0.77511
7682115,Konstantin Babenko,11/7/2021 13:44,0.77511
7682162,Tayzer Damasceno,11/9/2021 22:08,0.77511
7682169,alab9333,11/7/2021 22:20,0.77511
1106842,pmar22,11/7/2021 13:59,0.77511
7682193,ashish anand #2,11/7/2021 14:01,0.77511
7682248,Mrcao,11/14/2021 10:00,0.77511
